,platform,method,size_a_n,size_a_m,size_b_n,size_b_m,time
1987,cl,multiplicacion,17000,17000,17000,17000,0.006931781768798828
1988,numpy,suma,17000,17000,17000,17000,0.3428151607513428
1989,numpy,resta,17000,17000,17000,17000,0.34220409393310547
1990,numpy,division,17000,17000,17000,17000,0.3450493812561035
1991,numpy,multiplicacion,17000,17000,17000,17000,0.3420231342315674
1992,cuda,suma,17000,17000,17000,17000,0.007578464031219483
1993,cuda,resta,17000,17000,17000,17000,0.014142239570617676
1994,cuda,division,17000,17000,17000,17000,0.013217696189880371
1995,cuda,multiplicacion,17000,17000,17000,17000,0.01322704029083252
1996,cl,suma,17000,17000,17000,17000,0.5051379203796387
1997,cl,resta,17000,17000,17000,17000,0.007412910461425781
1998,cl,division,17000,17000,17000,17000,0.007500171661376953
1999,cl,multiplicacion,17000,17000,17000,17000,0.006949901580810547
2000,numpy,suma,17000,17000,17000,17000,0.35493969917297363
2001,numpy,resta,17000,17000,17000,17000,0.37585997581481934
2002,numpy,division,17000,17000,17000,17000,0.37272071838378906
2003,numpy,multiplicacion,17000,17000,17000,17000,0.3513453006744385
2004,cuda,suma,17000,17000,17000,17000,0.00753875207901001
2005,cuda,resta,17000,17000,17000,17000,0.013157055854797364
2006,cuda,division,17000,17000,17000,17000,0.013265695571899414
2007,cuda,multiplicacion,17000,17000,17000,17000,0.013720767974853516
2008,cl,suma,17000,17000,17000,17000,0.506234884262085
2009,cl,resta,17000,17000,17000,17000,0.007415294647216797
2010,cl,division,17000,17000,17000,17000,0.007520914077758789
2011,cl,multiplicacion,17000,17000,17000,17000,0.006854057312011719
2012,numpy,suma,17000,17000,17000,17000,0.34378576278686523
2013,numpy,resta,17000,17000,17000,17000,0.34635090827941895
2014,numpy,division,17000,17000,17000,17000,0.3426704406738281
2015,numpy,multiplicacion,17000,17000,17000,17000,0.3494093418121338
2016,cuda,suma,17000,17000,17000,17000,0.0075651521682739255
2017,cuda,resta,17000,17000,17000,17000,0.014204607963562012
2018,cuda,division,17000,17000,17000,17000,0.013275456428527833
2019,cuda,multiplicacion,17000,17000,17000,17000,0.013466655731201172
2020,cl,suma,17000,17000,17000,17000,0.5057079792022705
2021,cl,resta,17000,17000,17000,17000,0.0073964595794677734
2022,cl,division,17000,17000,17000,17000,0.00649714469909668
2023,cl,multiplicacion,17000,17000,17000,17000,0.006812572479248047
2024,numpy,suma,17000,17000,17000,17000,0.34629201889038086
2025,numpy,resta,17000,17000,17000,17000,0.36020684242248535
2026,numpy,division,17000,17000,17000,17000,0.3582727909088135
2027,numpy,multiplicacion,17000,17000,17000,17000,0.34488940238952637
2028,cuda,suma,17000,17000,17000,17000,0.007572288036346435
2029,cuda,resta,17000,17000,17000,17000,0.014233216285705567
2030,cuda,division,17000,17000,17000,17000,0.013285152435302735
2031,cuda,multiplicacion,17000,17000,17000,17000,0.013736512184143066
2032,cl,suma,17000,17000,17000,17000,0.49977779388427734
2033,cl,resta,17000,17000,17000,17000,0.007406711578369141
2034,cl,division,17000,17000,17000,17000,0.00752568244934082
2035,cl,multiplicacion,17000,17000,17000,17000,0.0068514347076416016
2036,numpy,suma,17000,17000,17000,17000,0.342637300491333
2037,numpy,resta,17000,17000,17000,17000,0.34256649017333984
2038,numpy,division,17000,17000,17000,17000,0.3419065475463867
2039,numpy,multiplicacion,17000,17000,17000,17000,0.34606146812438965
2040,cuda,suma,18000,18000,18000,18000,0.008385472297668457
2041,cuda,resta,18000,18000,18000,18000,0.015021183967590333
2042,cuda,division,18000,18000,18000,18000,0.01504640007019043
2043,cuda,multiplicacion,18000,18000,18000,18000,0.01435424041748047
2044,cl,suma,18000,18000,18000,18000,0.5857212543487549
2045,cl,resta,18000,18000,18000,18000,0.007385730743408203
2046,cl,division,18000,18000,18000,18000,0.007241725921630859
2047,cl,multiplicacion,18000,18000,18000,18000,0.00677943229675293
2048,numpy,suma,18000,18000,18000,18000,0.3851773738861084
2049,numpy,resta,18000,18000,18000,18000,0.3922443389892578
2050,numpy,division,18000,18000,18000,18000,0.38477468490600586
2051,numpy,multiplicacion,18000,18000,18000,18000,0.38710951805114746
2052,cuda,suma,18000,18000,18000,18000,0.0083920316696167
2053,cuda,resta,18000,18000,18000,18000,0.01495747184753418
2054,cuda,division,18000,18000,18000,18000,0.01481657600402832
2055,cuda,multiplicacion,18000,18000,18000,18000,0.014983807563781738
2056,cl,suma,18000,18000,18000,18000,0.5619194507598877
2057,cl,resta,18000,18000,18000,18000,0.007404327392578125
2058,cl,division,18000,18000,18000,18000,0.007489204406738281
2059,cl,multiplicacion,18000,18000,18000,18000,0.007083892822265625
2060,numpy,suma,18000,18000,18000,18000,0.385638952255249
2061,numpy,resta,18000,18000,18000,18000,0.3837881088256836
2062,numpy,division,18000,18000,18000,18000,0.3841402530670166
2063,numpy,multiplicacion,18000,18000,18000,18000,0.3862631320953369
2064,cuda,suma,18000,18000,18000,18000,0.008592288017272949
2065,cuda,resta,18000,18000,18000,18000,0.01503328037261963
2066,cuda,division,18000,18000,18000,18000,0.015052927970886231
2067,cuda,multiplicacion,18000,18000,18000,18000,0.01434118366241455
2068,cl,suma,18000,18000,18000,18000,0.565793514251709
2069,cl,resta,18000,18000,18000,18000,0.007413387298583984
2070,cl,division,18000,18000,18000,18000,0.007447719573974609
2071,cl,multiplicacion,18000,18000,18000,18000,0.006779670715332031
2072,numpy,suma,18000,18000,18000,18000,0.3836679458618164
2073,numpy,resta,18000,18000,18000,18000,0.41571617126464844
2074,numpy,division,18000,18000,18000,18000,0.41960811614990234
2075,numpy,multiplicacion,18000,18000,18000,18000,0.42087650299072266
2076,cuda,suma,18000,18000,18000,18000,0.008890399932861328
2077,cuda,resta,18000,18000,18000,18000,0.01496396827697754
2078,cuda,division,18000,18000,18000,18000,0.014717472076416016
2079,cuda,multiplicacion,18000,18000,18000,18000,0.015049823760986328
2080,cl,suma,18000,18000,18000,18000,0.579627513885498
2081,cl,resta,18000,18000,18000,18000,0.007401704788208008
2082,cl,division,18000,18000,18000,18000,0.00738072395324707
2083,cl,multiplicacion,18000,18000,18000,18000,0.0067403316497802734
2084,numpy,suma,18000,18000,18000,18000,0.38724255561828613
2085,numpy,resta,18000,18000,18000,18000,0.38991260528564453
2086,numpy,division,18000,18000,18000,18000,0.3918921947479248
2087,numpy,multiplicacion,18000,18000,18000,18000,0.39516210556030273
2088,cuda,suma,18000,18000,18000,18000,0.008478240013122558
2089,cuda,resta,18000,18000,18000,18000,0.01504089641571045
2090,cuda,division,18000,18000,18000,18000,0.014997152328491211
2091,cuda,multiplicacion,18000,18000,18000,18000,0.01436905574798584
2092,cl,suma,18000,18000,18000,18000,0.5828754901885986
2093,cl,resta,18000,18000,18000,18000,0.007401227951049805
2094,cl,division,18000,18000,18000,18000,0.007445573806762695
2095,cl,multiplicacion,18000,18000,18000,18000,0.00665283203125
2096,numpy,suma,18000,18000,18000,18000,0.3868899345397949
2097,numpy,resta,18000,18000,18000,18000,0.39196157455444336
2098,numpy,division,18000,18000,18000,18000,0.3932642936706543
2099,numpy,multiplicacion,18000,18000,18000,18000,0.3863823413848877
2100,cuda,suma,18000,18000,18000,18000,0.00844377613067627
2101,cuda,resta,18000,18000,18000,18000,0.015006688117980957
2102,cuda,division,18000,18000,18000,18000,0.015054559707641602
2103,cuda,multiplicacion,18000,18000,18000,18000,0.01436406421661377
2104,cl,suma,18000,18000,18000,18000,0.5706164836883545
2105,cl,resta,18000,18000,18000,18000,0.0074005126953125
2106,cl,division,18000,18000,18000,18000,0.0071451663970947266
2107,cl,multiplicacion,18000,18000,18000,18000,0.00676417350769043
2108,numpy,suma,18000,18000,18000,18000,0.39200353622436523
2109,numpy,resta,18000,18000,18000,18000,0.3911776542663574
2110,numpy,division,18000,18000,18000,18000,0.3903234004974365
2111,numpy,multiplicacion,18000,18000,18000,18000,0.38695740699768066
2112,cuda,suma,18000,18000,18000,18000,0.00866812801361084
2113,cuda,resta,18000,18000,18000,18000,0.014971551895141601
2114,cuda,division,18000,18000,18000,18000,0.015016223907470703
2115,cuda,multiplicacion,18000,18000,18000,18000,0.014940768241882325
2116,cl,suma,18000,18000,18000,18000,0.5649294853210449
2117,cl,resta,18000,18000,18000,18000,0.007408618927001953
2118,cl,division,18000,18000,18000,18000,0.007380962371826172
2119,cl,multiplicacion,18000,18000,18000,18000,0.006768465042114258
2120,numpy,suma,18000,18000,18000,18000,0.4014899730682373
2121,numpy,resta,18000,18000,18000,18000,0.3847336769104004
2122,numpy,division,18000,18000,18000,18000,0.3879082202911377
2123,numpy,multiplicacion,18000,18000,18000,18000,0.3941776752471924
2124,cuda,suma,18000,18000,18000,18000,0.008676128387451172
2125,cuda,resta,18000,18000,18000,18000,0.015026144027709961
2126,cuda,division,18000,18000,18000,18000,0.014974687576293945
2127,cuda,multiplicacion,18000,18000,18000,18000,0.014370176315307617
2128,cl,suma,18000,18000,18000,18000,0.5774073600769043
2129,cl,resta,18000,18000,18000,18000,0.0074005126953125
2130,cl,division,18000,18000,18000,18000,0.007297039031982422
2131,cl,multiplicacion,18000,18000,18000,18000,0.006719827651977539
2132,numpy,suma,18000,18000,18000,18000,0.39871811866760254
2133,numpy,resta,18000,18000,18000,18000,0.40053582191467285
2134,numpy,division,18000,18000,18000,18000,0.39435243606567383
2135,numpy,multiplicacion,18000,18000,18000,18000,0.39853405952453613
2136,cuda,suma,18000,18000,18000,18000,0.008499103546142578
2137,cuda,resta,18000,18000,18000,18000,0.015065600395202636
2138,cuda,division,18000,18000,18000,18000,0.014867039680480957
2139,cuda,multiplicacion,18000,18000,18000,18000,0.014977312088012696
2140,cl,suma,18000,18000,18000,18000,0.5855624675750732
2141,cl,resta,18000,18000,18000,18000,0.007354021072387695
2142,cl,division,18000,18000,18000,18000,0.0074002742767333984
2143,cl,multiplicacion,18000,18000,18000,18000,0.007680177688598633
2144,numpy,suma,18000,18000,18000,18000,0.3989434242248535
2145,numpy,resta,18000,18000,18000,18000,0.42229676246643066
2146,numpy,division,18000,18000,18000,18000,0.416179895401001
2147,numpy,multiplicacion,18000,18000,18000,18000,0.4188203811645508
2148,cuda,suma,18000,18000,18000,18000,0.00893452835083008
2149,cuda,resta,18000,18000,18000,18000,0.015060319900512696
2150,cuda,division,18000,18000,18000,18000,0.014861311912536621
2151,cuda,multiplicacion,18000,18000,18000,18000,0.014934368133544922
2152,cl,suma,18000,18000,18000,18000,0.5847082138061523
2153,cl,resta,18000,18000,18000,18000,0.007396221160888672
2154,cl,division,18000,18000,18000,18000,0.007383108139038086
2155,cl,multiplicacion,18000,18000,18000,18000,0.0066564083099365234
2156,numpy,suma,18000,18000,18000,18000,0.40813422203063965
2157,numpy,resta,18000,18000,18000,18000,0.40178847312927246
2158,numpy,division,18000,18000,18000,18000,0.4012892246246338
2159,numpy,multiplicacion,18000,18000,18000,18000,0.4006462097167969
2160,cuda,suma,19000,19000,19000,19000,0.009661727905273438
2161,cuda,resta,19000,19000,19000,19000,0.01591702365875244
2162,cuda,division,19000,19000,19000,19000,0.01574713611602783
2163,cuda,multiplicacion,19000,19000,19000,19000,0.017553247451782227
2164,cl,suma,19000,19000,19000,19000,0.6728436946868896
2165,cl,resta,19000,19000,19000,19000,0.007413148880004883
2166,cl,division,19000,19000,19000,19000,0.006963968276977539
2167,cl,multiplicacion,19000,19000,19000,19000,0.00716090202331543
2168,numpy,suma,19000,19000,19000,19000,0.43973565101623535
2169,numpy,resta,19000,19000,19000,19000,0.43923163414001465
2170,numpy,division,19000,19000,19000,19000,0.43664073944091797
2171,numpy,multiplicacion,19000,19000,19000,19000,0.43837404251098633
2172,cuda,suma,19000,19000,19000,19000,0.009723615646362305
2173,cuda,resta,19000,19000,19000,19000,0.01602672004699707
2174,cuda,division,19000,19000,19000,19000,0.015781087875366213
2175,cuda,multiplicacion,19000,19000,19000,19000,0.01587724781036377
2176,cl,suma,19000,19000,19000,19000,0.6469409465789795
2177,cl,resta,19000,19000,19000,19000,0.007402658462524414
2178,cl,division,19000,19000,19000,19000,0.007254123687744141
2179,cl,multiplicacion,19000,19000,19000,19000,0.007186174392700195
2180,numpy,suma,19000,19000,19000,19000,0.44028592109680176
2181,numpy,resta,19000,19000,19000,19000,0.4476926326751709
2182,numpy,division,19000,19000,19000,19000,0.446591854095459
2183,numpy,multiplicacion,19000,19000,19000,19000,0.4454460144042969
2184,cuda,suma,19000,19000,19000,19000,0.009525664329528808
2185,cuda,resta,19000,19000,19000,19000,0.01600649642944336
2186,cuda,division,19000,19000,19000,19000,0.01580396842956543
2187,cuda,multiplicacion,19000,19000,19000,19000,0.01591196823120117
2188,cl,suma,19000,19000,19000,19000,0.6444780826568604
2189,cl,resta,19000,19000,19000,19000,0.007409334182739258
2190,cl,division,19000,19000,19000,19000,0.0073394775390625
2191,cl,multiplicacion,19000,19000,19000,19000,0.0073299407958984375
2192,numpy,suma,19000,19000,19000,19000,0.4359874725341797
2193,numpy,resta,19000,19000,19000,19000,0.4446127414703369
2194,numpy,division,19000,19000,19000,19000,0.44489359855651855
2195,numpy,multiplicacion,19000,19000,19000,19000,0.43694186210632324
2196,cuda,suma,19000,19000,19000,19000,0.009383999824523925
2197,cuda,resta,19000,19000,19000,19000,0.016000320434570312
2198,cuda,division,19000,19000,19000,19000,0.01593545627593994
2199,cuda,multiplicacion,19000,19000,19000,19000,0.015914719581604005
2200,cl,suma,19000,19000,19000,19000,0.6320033073425293
2201,cl,resta,19000,19000,19000,19000,0.00741267204284668
2202,cl,division,19000,19000,19000,19000,0.00723576545715332
2203,cl,multiplicacion,19000,19000,19000,19000,0.007330894470214844
2204,numpy,suma,19000,19000,19000,19000,0.4383819103240967
2205,numpy,resta,19000,19000,19000,19000,0.4340634346008301
2206,numpy,division,19000,19000,19000,19000,0.4313085079193115
2207,numpy,multiplicacion,19000,19000,19000,19000,0.43065404891967773
2208,cuda,suma,19000,19000,19000,19000,0.009383551597595215
2209,cuda,resta,19000,19000,19000,19000,0.015912256240844726
2210,cuda,division,19000,19000,19000,19000,0.015847007751464845
2211,cuda,multiplicacion,19000,19000,19000,19000,0.01575001621246338
2212,cl,suma,19000,19000,19000,19000,0.6359789371490479
2213,cl,resta,19000,19000,19000,19000,0.007409811019897461
2214,cl,division,19000,19000,19000,19000,0.007107973098754883
2215,cl,multiplicacion,19000,19000,19000,19000,0.0073146820068359375
2216,numpy,suma,19000,19000,19000,19000,0.4280843734741211
2217,numpy,resta,19000,19000,19000,19000,0.42911410331726074
2218,numpy,division,19000,19000,19000,19000,0.4733152389526367
2219,numpy,multiplicacion,19000,19000,19000,19000,0.45615649223327637
2220,cuda,suma,19000,19000,19000,19000,0.009454848289489746
2221,cuda,resta,19000,19000,19000,19000,0.016016735076904296
2222,cuda,division,19000,19000,19000,19000,0.015925984382629394
2223,cuda,multiplicacion,19000,19000,19000,19000,0.01591196823120117
2224,cl,suma,19000,19000,19000,19000,0.6280965805053711
2225,cl,resta,19000,19000,19000,19000,0.0074121952056884766
2226,cl,division,19000,19000,19000,19000,0.007334470748901367
2227,cl,multiplicacion,19000,19000,19000,19000,0.007340908050537109
2228,numpy,suma,19000,19000,19000,19000,0.4329988956451416
2229,numpy,resta,19000,19000,19000,19000,0.43100428581237793
2230,numpy,division,19000,19000,19000,19000,0.4327380657196045
2231,numpy,multiplicacion,19000,19000,19000,19000,0.43359899520874023
2232,cuda,suma,19000,19000,19000,19000,0.009444000244140625
2233,cuda,resta,19000,19000,19000,19000,0.016007680892944336
2234,cuda,division,19000,19000,19000,19000,0.01594159984588623
2235,cuda,multiplicacion,19000,19000,19000,19000,0.01592307186126709
2236,cl,suma,19000,19000,19000,19000,0.6337034702301025
2237,cl,resta,19000,19000,19000,19000,0.007403373718261719
2238,cl,division,19000,19000,19000,19000,0.0073375701904296875
2239,cl,multiplicacion,19000,19000,19000,19000,0.007123708724975586
2240,numpy,suma,19000,19000,19000,19000,0.43585705757141113
2241,numpy,resta,19000,19000,19000,19000,0.43159055709838867
2242,numpy,division,19000,19000,19000,19000,0.42960405349731445
2243,numpy,multiplicacion,19000,19000,19000,19000,0.4321465492248535
2244,cuda,suma,19000,19000,19000,19000,0.009469247817993165
2245,cuda,resta,19000,19000,19000,19000,0.016044191360473633
2246,cuda,division,19000,19000,19000,19000,0.01593545627593994
2247,cuda,multiplicacion,19000,19000,19000,19000,0.015624896049499511
2248,cl,suma,19000,19000,19000,19000,0.6319069862365723
2249,cl,resta,19000,19000,19000,19000,0.007413148880004883
2250,cl,division,19000,19000,19000,19000,0.007300376892089844
2251,cl,multiplicacion,19000,19000,19000,19000,0.0072972774505615234
2252,numpy,suma,19000,19000,19000,19000,0.4293248653411865
2253,numpy,resta,19000,19000,19000,19000,0.42937660217285156
2254,numpy,division,19000,19000,19000,19000,0.4389958381652832
2255,numpy,multiplicacion,19000,19000,19000,19000,0.4315974712371826
2256,cuda,suma,19000,19000,19000,19000,0.00945411205291748
2257,cuda,resta,19000,19000,19000,19000,0.016010208129882814
2258,cuda,division,19000,19000,19000,19000,0.015700096130371093
2259,cuda,multiplicacion,19000,19000,19000,19000,0.01590985584259033
2260,cl,suma,19000,19000,19000,19000,0.6332123279571533
